id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,kode_jenis_usaha,daerah,margin_laba,total_tenaga_kerja,avg_belanja_pelanggan,utilisasi_produksi,roa
288221127,Ud. Elsa Praja,Perdagangan,29,30,7966051,34989779,Tokopedia,515,2006,-164547365.5,133024763,515,006,Surabaya,-470.2726631,59,67941.31845,6794131.845,339.2361912
288221128,Ud. Viera Adyatma,Pendidikan,20,26,7020024,26682267,Tokopedia,503,2010,-203523537,153470536,503,005,Sidoarjo,-762.7670355,46,53046.25646,5304625.646,280.0879741
288221129,Ud. Udin Mayang,Jasa,29,70,9822639,36850509,Shopee,487,2004,-504974758.5,361216845,487,002,Probolinggo,-1370.333198,99,75668.3963,7566839.63,275.1589466
288221130,Ud. Yola Tirtaatmaja,Pendidikan,69,44,6857516,13847065,Shopee,637,2012,-598941200,408525510,637,005,Blitar,-4325.401809,113,21737.93564,2173793.564,101.9253765
288221131,Ud. Wenda Alam,Jasa,6,91,3858567,43020001,Website Sendiri,738,2012,-406444049,299642700,738,002,Pasuruan,-944.7792644,97,58292.68428,5829268.428,1014.921705
288221132,Ud. Qomar Tri,Jasa,43,11,712219,13391409,Lazada,387,2012,-161115315,116337816,387,002,Probolinggo,-1203.124443,54,34603.12403,3460312.403,1780.237539
288221133,Ud. Livia Mulya Lando,Perdagangan,53,36,7944386,14091061,Tokopedia,463,2019,-267615299,187804240,463,006,Kediri,-1899.184873,89,30434.25702,3043425.702,77.37130346
288221134,Ud. Leni Widhi,Jasa,1,66,1552764,31667756,Bukalapak,214,2008,-289471150,214092604,214,002,Probolinggo,-914.0879764,67,147980.1682,14798016.82,1939.444243
288221135,Ud. Wenny Tunggul,Kesehatan,26,44,3241474,42874233,Website Sendiri,897,2005,-348933162,261204930,897,003,Batu,-813.8528379,70,47797.3612,4779736.12,1222.67706
288221136,Ud. Qiana Maju,Pendidikan,17,89,4515978,44537827,Lazada,607,2005,-349923842,262974446,607,005,Malang,-785.6778509,106,73373.68534,7337368.534,886.227723
288221137,Ud. Miko Wiratama,Kesehatan,83,55,1285929,34112946,Website Sendiri,877,2018,-631602780,443810484,877,003,Probolinggo,-1851.504646,138,38897.31585,3889731.585,2552.786118
288221138,Ud. Kevin Kinarya,Kesehatan,32,49,3513413,36816372,Shopee,954,2008,-429752133,311045670,954,003,Pasuruan,-1167.285394,81,38591.58491,3859158.491,947.8805651
288221139,Ud. Galang Wening,Jasa,50,49,6345343,1505910,Website Sendiri,135,2017,-379980640.5,254324367,135,002,Sidoarjo,-25232.62615,99,11154.88889,1115488.889,-76.26747679
288221140,Ud. Vino Wiraatmaja,Pendidikan,66,32,1848001,24888451,Shopee,49,2003,-325692290,233720494,49,005,Batu,-1308.608117,98,507927.5714,50792757.14,1246.776923
288221141,Ud. Wira Saputranegara,Jasa,19,55,3327603,46914786,Tokopedia,364,2003,-321379218,245529336,364,002,Batu,-685.0275689,74,128886.7747,12888677.47,1309.867283
288221142,Ud. Grego Saputra,Perdagangan,95,49,8115002,39834531,Shopee,892,2020,-818215101,572033088,892,006,Probolinggo,-2054.034729,144,44657.54596,4465754.596,390.875184
288221143,Ud. Cakra Malam,Perdagangan,12,85,8275206,7064283,Shopee,890,2009,-547195414.5,369506465,890,006,Blitar,-7745.944132,97,7937.396629,793739.6629,-14.63314629
288221144,Ud. Chika Mandala Lidya,Perdagangan,99,18,6926192,40512835,Bukalapak,989,2022,-447659369,325448136,989,006,Madiun,-1104.981592,117,40963.43276,4096343.276,484.9222054
288221145,Ud. Eddy Reswara,Perdagangan,40,76,5287260,36088341,Bukalapak,592,2004,-509241057,363552932,592,006,Blitar,-1411.09578,116,60960.03547,6096003.547,582.5527967
288221146,Ud. Omar Kusumasari,Pendidikan,39,88,9649690,34250597,Website Sendiri,688,2003,-568877356,402085302,688,005,Gresik,-1660.926833,127,49782.84448,4978284.448,254.9398685
288221147,Ud. Berlian Siang,Perdagangan,16,67,508335,31720546,Tokopedia,585,2004,-437446125.5,312777781,585,006,Mojokerto,-1379.062408,83,54223.15556,5422315.556,6140.086951
288221148,Ud. Barokah Baswara,Perdagangan,85,38,6537005,27981974,Tokopedia,298,2012,-675787556.5,469179687,298,006,Pasuruan,-2415.081783,123,93899.24161,9389924.161,328.0549579
288221149,Ud. Muthia Sidarta,Perdagangan,78,9,1120212,36758717,Shopee,262,2022,-397503001,289507812,262,006,Madiun,-1081.384318,87,140300.4466,14030044.66,3181.40718
288221150,Ud. Eka Bangun,Perdagangan,78,88,3974488,35299680,Website Sendiri,104,2021,-701236593,491024182,104,006,Malang,-1986.523937,166,339420,33942000,788.1566632
288221151,Ud. Kiki Wijaya,Jasa,11,5,6219385,13659652,Website Sendiri,341,2001,-56693900,46902368,341,002,Batu,-415.0464448,16,40057.6305,4005763.05,119.6302689
288221152,Ud. Ulil Widuri,Perdagangan,7,53,7115728,11062626,Tokopedia,397,2013,-307601274,212442600,397,006,Pasuruan,-2780.544818,60,27865.55668,2786555.668,55.46724102
288221153,Ud. Sekar Kelana,Perdagangan,85,98,3359445,27617991,Website Sendiri,809,2008,-864296742,594609822,809,006,Kediri,-3129.469997,183,34138.4314,3413843.14,722.0998111
288221154,Ud. Hilmiyah Paseban,Kesehatan,92,43,7127770,40191533,Lazada,782,2016,-686696999.5,484592355,782,003,Mojokerto,-1708.561352,135,51395.82225,5139582.225,463.8724734
288221155,Ud. Made Agung,Jasa,11,97,9342285,7519859,Lazada,620,2012,-435812257,295554744,620,002,Sidoarjo,-5795.484423,108,12128.80484,1212880.484,-19.50728328
288221156,Ud. Budi Yudhistira,Perdagangan,35,58,2623076,3448213,Website Sendiri,659,2012,-328641581,221393196,659,006,Mojokerto,-9530.779595,93,5232.493171,523249.3171,31.45684685
288221157,Ud. Ujang Mandala Ina,Jasa,8,18,8802995,12319600,Bukalapak,469,2010,-117391670,86474180,469,002,Pasuruan,-952.8854021,26,26267.80384,2626780.384,39.94782458
288221158,Ud. Mirna Lingga,Perdagangan,15,33,3540364,49673021,Website Sendiri,303,2006,-158299915,138648624,303,006,Malang,-318.6838888,48,163937.363,16393736.3,1303.048415
288221159,Ud. Halim Nirbayu,Kesehatan,88,79,5211246.5,28794989,Lazada,518,2020,-514726384,362347582,518,003,Batu,-1787.555411,167,55588.78185,5558878.185,461.2270596
288221160,Ud. Yusuf Permai,Jasa,13,84,3730485,44233723,Website Sendiri,959,2011,-474771033.5,346003171,959,002,Surabaya,-1073.323703,97,46124.8415,4612484.15,1085.73652
288221161,Ud. Zidan Gunawan,Pendidikan,33,5,7637924,31143870,Bukalapak,141,2019,-88557555,79800950,141,005,Surabaya,-284.3498737,38,220878.5106,22087851.06,307.7530753
288221162,Ud. Bagas Utamaindah Opik,Jasa,89,60,2631839,27803303,Website Sendiri,546,2016,-745400534.5,515469225,546,002,Pasuruan,-2680.978352,149,50921.80037,5092180.037,956.4211185
288221163,Ud. Rahmat Kayastha,Jasa,93,3,3994596,8690007,Shopee,849,2017,-452070825,307173888,849,002,Probolinggo,-5202.191724,96,10235.57951,1023557.951,117.544077
288221164,Ud. Yasir Cahaya,Pendidikan,87,78,4658343,33418093,Website Sendiri,30,2009,-843719927,584758680,30,005,Blitar,-2524.739898,165,1113936.433,111393643.3,617.3815453
288221165,Ud. Rafa Padi,Pendidikan,51,53,7981575,12737228,Bukalapak,694,2013,-328042276,227186336,694,005,Mojokerto,-2575.460501,104,18353.35447,1835335.447,59.58288934
288221166,Ud. Hanafi Nirmala,Jasa,83,38,4536572,34746124,Lazada,362,2001,-683900222,479097564,362,002,Malang,-1968.277734,121,95983.76796,9598376.796,665.9114415
288221167,Ud. Harun Swargaloka,Kesehatan,81,91,6167017,32770400,Website Sendiri,429,2024,-532260694,376687396,429,003,Mojokerto,-1624.21177,172,76387.87879,7638787.879,431.3817037
288221168,Ud. Iqra Hastinapura,Pendidikan,44,11,3899756,12723604,Unknown,777,2017,-222094331,156545290,777,005,Kediri,-1745.530048,55,16375.29472,1637529.472,226.266669
288221169,Ud. Via Tunggul,Kesehatan,81,86,8468969,2731596,Lazada,593,2008,-777339432,520047352,593,003,Surabaya,-28457.33527,167,4606.401349,460640.1349,-67.74582597
288221170,Ud. Ismail Sukadarma Farid,Jasa,46,42,4646846,44457068,Lazada,573,2002,-320803828,243507264,573,002,Gresik,-721.6036559,88,77586.50611,7758650.611,856.7148987
288221171,Ud. Vito Madusari,Kesehatan,84,50,8214230,30633287,Website Sendiri,157,2023,-434702617,310223936,157,003,Batu,-1419.053127,134,195116.4777,19511647.77,272.9295016
288221172,Ud. Karim Jayabaya Nando,Kesehatan,18,64,6357623,43320774,Lazada,711,2002,-231537732,183239004,711,003,Kediri,-534.4727497,82,60929.35865,6092935.865,581.3989128
288221173,Ud. Chiko Tengah,Kesehatan,64,8,3908957,8300748,Lazada,100,2021,-254610996,175274496,100,003,Gresik,-3067.325933,72,83007.48,8300748,112.3519906
288221174,Ud. Pasha Bijaksana,Jasa,50,37,1591732,26578418,Tokopedia,81,2024,-426131563,301806654,81,002,Batu,-1603.299199,87,328128.6173,32812861.73,1569.779712
288221175,Ud. Wahyu Trisaktiatma Eni,Jasa,9,84,8126700,36151149,Bukalapak,93,2011,-510796684.5,364631889,93,002,Mojokerto,-1412.947302,93,388722.0323,38872203.23,344.8441434
288221176,Ud. Verdi Adikara Ujang,Jasa,0,69,5210363,49061362,Tokopedia,857,2015,-332866989.5,254618901,857,002,Malang,-678.4707475,69,57247.79697,5724779.697,841.6112083
288221177,Ud. Viera Brata,Perdagangan,60,94,9484972,43487473,Website Sendiri,273,2007,-853519022,598004330,273,006,Surabaya,-1962.6779,154,159294.7729,15929477.29,358.4881537
288221178,Ud. Eren Harapan,Jasa,99,74,2581016,34175387,Bukalapak,380,2006,-676172387.5,473565183,380,002,Mojokerto,-1978.536154,173,89935.22895,8993522.895,1224.105972
288221179,Ud. Jibril Cempaka,Kesehatan,71,37,2925794,43455928,Website Sendiri,724,2010,-469678748,342089784,724,003,Surabaya,-1080.816288,108,60022,6002200,1385.269571
288221180,Ud. Joko Kencana,Perdagangan,28,80,1645259,25889576,Bukalapak,733,2014,-381795736,271790208,733,006,Pasuruan,-1474.708338,108,35320.02183,3532002.183,1473.586651
288221181,Ud. Nazar Asa,Jasa,27,97,8990827,29346669,Website Sendiri,154,2018,-657764115,458073856,154,002,Gresik,-2241.358687,124,190562.7857,19056278.57,226.406781
288221182,Ud. Galang Wacana,Jasa,41,42,7749794,30596834,Shopee,223,2004,-403684564,289520932,223,002,Sidoarjo,-1319.367108,83,137205.5336,13720553.36,294.8083523
288221183,Ud. Sekar Ayodya,Kesehatan,29,92,8045861,37050559,Tokopedia,966,2018,-571808615,405906116,966,003,Gresik,-1543.319805,121,38354.61594,3835461.594,360.4921586
288221184,Ud. Widya Wicaksana,Pendidikan,31,52,9448246,45480724,Shopee,610,2019,-313201161.5,239121257,610,005,Sidoarjo,-688.6459448,83,74558.56393,7455856.393,381.3668484
288221185,Ud. Ayesha Lempung,Pendidikan,49,53,9886299,8350593,Tokopedia,842,2015,-409190079,278360448,842,005,Batu,-4900.131991,102,9917.568884,991756.8884,-15.53367949
288221186,Ud. Vino Kencana,Pendidikan,56,94,7049721,43798552,Website Sendiri,889,2011,-594449723,425498850,889,005,Mojokerto,-1357.236018,150,49267.2126,4926721.26,521.2806436
288221187,Ud. Febri Trisudira,Perdagangan,4,49,3802748,4821438,Tokopedia,49,2005,-292221249,198028458,501,006,Madiun,-6060.873312,53,9623.628743,9839669.388,26.78825944
288221188,Ud. Marsya Persada,Jasa,48,29,9488779,16750870,Website Sendiri,782,2006,-345111669.5,241241693,782,002,Surabaya,-2060.261166,77,21420.54987,2142054.987,76.53346126
288221189,Ud. Hanaura Cendana,Jasa,84,34,2816684,14022807,Website Sendiri,657,2009,-353022801,244697072,657,002,Surabaya,-2517.490264,118,21343.69406,2134369.406,397.8480724
288221190,Ud. Qais Nawasena,Jasa,99,26,992168,16590095,Website Sendiri,299,2024,-458000342.5,316393625,299,002,Madiun,-2760.685472,125,55485.26756,5548526.756,1572.10543
288221191,Ud. Wira Sulaksana,Jasa,31,55,7206145,7622224,Website Sendiri,35,2014,-281126990,192499476,35,002,Probolinggo,-3688.254111,86,217777.8286,21777782.86,5.773947097
288221192,Ud. Damar Galuh,Pendidikan,72,82,564406,1169871,Website Sendiri,333,2000,-535687527,357904932,333,005,Mojokerto,-45790.30739,154,3513.126126,351312.6126,107.2747278
288221193,Ud. Binar Kusumah,Perdagangan,51,49,5595445,11480004,Website Sendiri,770,2021,-455389596,311246400,770,006,Madiun,-3966.806945,100,14909.0961,1490909.61,105.1669528
288221194,Ud. Bela Mandala,Perdagangan,33,4,8038769,33116463,Shopee,569,2001,-125930886,106031566,569,006,Sidoarjo,-380.2667151,37,58201.1652,5820116.52,311.9593808
288221195,Ud. Riyan Darma,Pendidikan,6,74,8931913,5482824,Website Sendiri,390,2001,-304786896,206846480,390,005,Surabaya,-5558.939992,80,14058.52308,1405852.308,-38.61534478
288221196,Ud. Zulkarnaen Asri,Jasa,50,89,7466192,24973725,Tokopedia,447,2009,-436561041,307689844,447,002,Gresik,-1748.081398,139,55869.63087,5586963.087,234.4907953
288221197,Ud. Reza Mulyo,Jasa,50,69,1824935,34391784,Website Sendiri,231,2019,-334838143.5,246153285,231,002,Sidoarjo,-973.5992279,119,148882.1818,14888218.18,1784.548436
288221198,Ud. Gema Karang,Perdagangan,85,32,5583358,25420526,Website Sendiri,874,2001,-398717344,282758580,874,006,Mojokerto,-1568.485813,117,29085.27002,2908527.002,355.2909916
288221199,Ud. Santi Pramudita,Perdagangan,46,81,5681182,26080889,Website Sendiri,786,2018,-406203425.5,288189543,786,006,Malang,-1557.475382,127,33181.79262,3318179.262,359.0750481
288221200,Ud. Salsa Abadi,Perdagangan,34,49,6124977,4792725,Tokopedia,434,2021,-461038965,310554460,434,006,Gresik,-9619.55808,83,11043.14516,1104314.516,-21.75113474
288221201,Ud. Zidan Berkarya,Jasa,35,29,6356556,26550265,Lazada,686,2016,-324961799,234341376,686,002,Malang,-1223.949362,64,38703.0102,3870301.02,317.6831762
288221202,Ud. Sani Sumirat,Jasa,11,77,8576848,20665971,Tokopedia,396,2017,-403451745,282745144,396,002,Batu,-1952.251578,88,52186.79545,5218679.545,140.9506499
288221203,Ud. Candra Dewangga,Pendidikan,93,52,7105040,7776805,Website Sendiri,834,2003,-839142965,564613180,834,005,Sidoarjo,-10790.33054,145,9324.706235,932470.6235,9.45476732
288221204,Ud. Wulan Kawiswara,Jasa,4,76,5040394,21725927,Bukalapak,114,2011,-331219033,235296640,114,002,Sidoarjo,-1524.533489,80,190578.307,19057830.7,331.0362841
288221205,Ud. Ciko Nirbayu,Kesehatan,70,0,8042916,16641764,Bukalapak,501,2021,-213195781,153225030,647,003,Sidoarjo,-1281.088838,70,25721.42813,3321709.381,106.9120702
288221206,Ud. Fira Anugerah Syifa,Pendidikan,44,20,1965408,16001523,Website Sendiri,426,2018,-289784397,203857280,426,005,Probolinggo,-1810.980099,64,37562.26056,3756226.056,714.1578237
288221207,Ud. Dani Binasena Lea,Jasa,62,17,6729433,31911207,Bukalapak,68,2000,-308210929.5,226748091,68,002,Sidoarjo,-965.839147,79,469282.4559,46928245.59,374.2035027
288221208,Ud. Amir Jayeng,Pendidikan,65,15,3296822,15177551,Shopee,538,2018,-253807249,179323200,538,005,Malang,-1672.254298,80,28211.06134,2821106.134,360.3691373
288221209,Ud. Olivia Dewangga Yumna,Kesehatan,99,49,8463615,4297813,Bukalapak,123,2006,-665588741,446591036,123,003,Probolinggo,-15486.68453,148,34941.56911,3494156.911,-49.22012639
288221210,Ud. Hasna Pancasila,Pendidikan,93,79,1306411,9412314,Website Sendiri,163,2016,-935900976,630208860,163,005,Batu,-9943.36755,172,57744.25767,5774425.767,620.4711228
288221211,Ud. Adinda Karang,Jasa,20,8,9461440,9128390,Lazada,54,2022,-117384472,84341908,54,002,Pasuruan,-1285.927442,28,169044.2593,16904425.93,-3.520077282
288221212,Ud. Odie Hastinapura,Perdagangan,36,82,4982159,9180005,Bukalapak,845,2005,-388446247,265084168,501,006,Kediri,-4231.438294,118,18323.36327,1086391.124,84.25756785
288221213,Ud. Tomi Kelana,Perdagangan,73,15,2290855,37526172,Bukalapak,200,2020,-362333112,266572856,200,006,Batu,-965.5477569,88,187630.86,18763086,1538.085868
288221214,Ud. Ilmi Sejahtera,Perdagangan,25,32,9395114,34453361,Lazada,26,2021,-221776117,170819652,26,006,Blitar,-643.6995131,57,1325129.269,132512926.9,266.7157312
288221215,Ud. Xenia Satya Galang,Perdagangan,84,45,1306863,35327591,Bukalapak,163,2005,-625109194,440291190,163,006,Probolinggo,-1769.464536,129,216733.6871,21673368.71,2603.235993
288221216,Ud. Gusti Baskara,Jasa,73,91,2495337,39116072,Bukalapak,44,2018,-799147624,558842464,44,002,Malang,-2043.016037,164,889001.6364,88900163.64,1467.566705
288221217,Ud. Elva Ratu Wira,Jasa,33,5,1039153,35174880,Website Sendiri,243,2003,-187194033,148245942,243,002,Malang,-532.1810138,38,144752.5926,14475259.26,3284.956787
288221218,Ud. Zainab Bijaksana,Perdagangan,68,52,2921562,34115618,Lazada,835,2003,-402548182,291109200,835,006,Mojokerto,-1179.952777,120,40857.02754,4085702.754,1067.718433
288221219,Ud. Bayu Kusumajati,Jasa,48,61,9754689,5622297,Shopee,633,2008,-636078252,427800366,633,002,Surabaya,-11313.49432,109,8881.985782,888198.5782,-42.36313428
288221220,Ud. Tomi Selaras,Jasa,57,92,2749044,12591482,Bukalapak,562,2014,-439547900.5,301426255,501,002,Sidoarjo,-3490.835316,149,25132.6986,2240477.224,358.0313011
288221221,Ud. Hilmiyah Mulyo,Perdagangan,0,62,8380131,15379132,Shopee,733,2005,-252344804,178482624,733,006,Malang,-1640.826049,62,20981.08049,2098108.049,83.51899272
288221222,Ud. Xenia Wirawati,Kesehatan,83,82,5983183,31773935,Bukalapak,378,2010,-872344802.5,602745825,378,003,Sidoarjo,-2745.472988,165,84058.0291,8405802.91,431.0540393
288221223,Ud. Delia Jaya,Jasa,81,91,3164503,35986382,Tokopedia,653,2002,-921801208,638525060,653,002,Madiun,-2561.52788,172,55109.31394,5510931.394,1037.189063
288221224,Ud. Heri Trisudira,Pendidikan,98,3,7259496,9314455,Lazada,501,2008,-360522497,246557968,501,005,Surabaya,-3870.569958,101,18591.72655,1859172.655,28.30718551
288221225,Ud. Cinta Nirwasita,Jasa,42,59,7421131,5263932,Shopee,82,2007,-455376666,307093732,82,002,Madiun,-8650.884282,101,64194.29268,6419429.268,-29.06833204
288221226,Ud. Hesti Satria,Jasa,24,1,1214455,37823426,Lazada,25,2013,-63021461.5,67229925,25,002,Gresik,-166.6201827,25,1512937.04,151293704,3014.436187
288221227,Ud. Celsi Pagi,Perdagangan,50,89,927545,20032196,Tokopedia,385,2011,-630357491.5,433593125,385,006,Sidoarjo,-3146.721865,139,52031.67792,5203167.792,2059.700715
288221228,Ud. Khalid Cinta Viera,Jasa,36,77,1317299,29516669,Tokopedia,570,2003,-606585134.5,424067869,570,002,Probolinggo,-2055.059582,113,51783.62982,5178362.982,2140.696228
288221229,Ud. Ucup Gatra,Jasa,43,13,6818304,8360532,Website Sendiri,661,2009,-201595032,139970376,661,002,Blitar,-2411.270383,56,12648.30862,1264830.862,22.61893867
288221230,Ud. Made Citra,Pendidikan,61,75,4188081,2484464,Website Sendiri,965,2004,-789177316,527774520,965,005,Surabaya,-31764.48989,136,2574.574093,257457.4093,-40.67774716
288221231,Ud. Muthia Panji,Perdagangan,81,92,2936435,18365449,Shopee,766,2007,-696564057.5,476619671,766,006,Probolinggo,-3792.796231,173,23975.78198,2397578.198,525.4335274
288221232,Ud. Rafif Pramana Celsi,Kesehatan,94,25,8953261,15698265,Lazada,474,2007,-535126317,367216388,474,003,Malang,-3408.824587,119,33118.70253,3311870.253,75.33572405
288221233,Ud. Tariq Wangi Via,Jasa,39,28,3239432,6046182,Tokopedia,994,2023,-356496211.5,241694929,994,002,Blitar,-5896.220317,67,6082.678068,608267.8068,86.64327573
288221234,Ud. Hesti Bagaskara,Jasa,75,95,4824316,33868924,Bukalapak,471,2024,-793785341,551769510,471,002,Pasuruan,-2343.698138,170,71908.54352,7190854.352,602.0461346
288221235,Ud. Rizki Surya,Pendidikan,7,35,9171629,17913810,Bukalapak,208,2010,-128042007,97303878,208,005,Malang,-714.7670261,42,86124.08654,8612408.654,95.3176475
288221236,Ud. Nando Brata Khalid,Jasa,22,51,2602809,23535941,Lazada,774,2008,-249103510,181759634,774,002,Kediri,-1058.39622,73,30408.19251,3040819.251,804.2515605
288221237,Ud. Yessi Mandiri,Jasa,95,89,5019767,25611802,Lazada,925,2021,-954693830,653537088,925,002,Batu,-3727.554313,184,27688.43459,2768843.459,426.1807968
288221238,Ud. Lando Trisula Jasmin,Kesehatan,85,7,663445,41160698,Bukalapak,283,2012,-236290234,184967288,283,003,Surabaya,-574.0676069,92,145444.1625,14544416.25,6104.085945
288221239,Ud. Mila Jayaningrat,Jasa,40,49,652615,5875150,Shopee,804,2010,-267460226,182223584,804,002,Kediri,-4552.398254,89,7307.400498,730740.0498,800.247466
288221240,Ud. Damaris Mahkota,Perdagangan,96,13,4611562,16458437,Shopee,713,2022,-311724158.5,218788397,713,006,Sidoarjo,-1894.008274,109,23083.36185,2308336.185,443.9729315
288221241,Ud. Riko Baruna,Kesehatan,32,51,1768328,12669036,Tokopedia,812,2007,-399652803,274881226,812,003,Surabaya,-3154.563638,83,15602.26108,1560226.108,616.4415199
288221242,Ud. Maudy Raharja,Jasa,2,12,2626680,23650773,Tokopedia,728,2011,-41758116,43605926,728,002,Gresik,-176.5613158,14,32487.32555,3248732.555,800.405569
288221243,Ud. Karim Manik,Jasa,74,61,3725454,30380062,Shopee,559,2006,-543332205.5,382474845,559,002,Gresik,-1788.449956,135,54347.15921,5434715.921,715.4727451
288221244,Ud. Obed Putri,Jasa,11,95,9739120,15399935,Tokopedia,498,2010,-545390680,373860410,498,002,Batu,-3541.51287,106,30923.56426,3092356.426,58.12450201
288221245,Ud. Lana Baruna,Pendidikan,89,49,6620465,32981846,Lazada,844,2022,-566692393,399782826,844,005,Surabaya,-1718.194891,138,39078.01659,3907801.659,398.1802034
