id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
288220836,UD. Ghani Tunggal,Kesehatan,45,93,2044879,18284520,Bukalapak,585,Belum Terdaftar,2020,16239641,414000000,585
288220837,UD. Nayla Nusa Rafif,Pendidikan,38,36,5851517,11157214,Bukalapak,863,Terdaftar,2009,5305697,222000000,863
288220838,UD. Erni Reswara Via,Pendidikan,11,79,1189629,49040028,Tokopedia,510,Terdaftar,unknown,47850399,270000000,
288220839,UD. Weni Surya Zidanar,Kesehatan,75,7,7298644,16163988,Bukalapak,582,Terdaftar,2019,8865344,246000000,582
288220840,UD. Mega Baswara Lono,Pendidikan,48,89,2871757,44401781,Shopee,658,Terdaftar,2017,41530024,411000000,658
288220841,UD. Barokah Binasena,,8,53,9517091,1540258,Website Sendiri,99,Terdaftar,2022,-7976833,183000000,99
288220842,UD. Tania Jaya,Kesehatan,,9,4439316,10600755,Tokopedia,540,Terdaftar,2023,6161439,105000000,540
288220843,UD. Salsa Gita Mika,Kesehatan,82,36,2862760,14961783,Bukalapak,244,Terdaftar,2010,12099023,354000000,244
288220844,UD. Zidan Winata,Perdagangan,5,11,8397230,21173315,Website Sendiri,414,Terdaftar,2016,12776085,48000000,414
288220845,UD. Eddy Sangga,Pendidikan,39,3,2488422,29977025,Lazada,694,Belum Terdaftar,2009,27488603,126000000,694
288220846,UD. Wito Panembahan,Pendidikan,91,90,3787241,34535142,Bukalapak,383,Terdaftar,2006,30747901,543000000,383
288220847,UD. Riko Rejo Yudi,Kesehatan,96,48,972131,3203356,Website Sendiri,753,Belum Terdaftar,2008,2231225,432000000,753
288220848,UD. Tasya Sehat,Jasa,37,44,6798060,33872595,Website Sendiri,789,Terdaftar,2000,27074535,243000000,789
288220849,UD. Fadli Tirtaatmaja,Perdagangan,60,33,4485193,23122895,Lazada,603,Terdaftar,2022,18637702,279000000,603
288220850,UD. Pandu Anindita,Pendidikan,85,14,1610017,43948254,Website Sendiri,950,Belum Terdaftar,2023,42338237,297000000,950
unknown,UD. Nadia Yudhistira Hesti,Pendidikan,95,13,4898969,7889389,Shopee,688,Terdaftar,2007,2990420,324000000,688
288220852,UD. Ari Satria,Pendidikan,72,34,7668774,33331651,Shopee,658,Terdaftar,2000,25662877,318000000,658
288220853,UD. Yora Sukma,Jasa,95,15,6345889,35220149,Lazada,324,Terdaftar,2019,28874260,330000000,324
288220854,UD. Budi Bima,Pendidikan,30,14,1024901,41856349,Website Sendiri,111,Belum Terdaftar,2018,40831448,132000000,111
288220855,UD. Adinda Bangun,Kesehatan,84,66,8184516,13846728,Lazada,181,Terdaftar,2023,5662212,450000000,181
288220856,UD. Abel Raharja,Kesehatan,82,88,4228395,21797966,Website Sendiri,300,Belum Terdaftar,2000,17569571,510000000,300
288220857,UD. Leni Wibawa,Pendidikan,31,68,9639185,3836699,Shopee,110,Belum Terdaftar,2003,-5802486,297000000,110
288220858,UD. Farhan Resaputra,Kesehatan,84,42,1830315,30589136,Tokopedia,708,Terdaftar,2017,28758821,378000000,708
288220859,UD. Fahmi Gita,Jasa,79,69,3727725,47437353,Shopee,917,Terdaftar,2001,43709628,444000000,917
288220860,UD. Rangga Sejahtera,Pendidikan,14,43,3210551,11122543,Website Sendiri,183,Terdaftar,,7911992,171000000,183
288220861,UD. Umi Kinarya,Jasa,86,25,2635603,35624872,Shopee,243,Belum Terdaftar,2001,32989269,333000000,243
288220862,UD. Nazar Kinarya,Jasa,33,72,4477213,23789258,Website Sendiri,458,Terdaftar,2011,19312045,315000000,458
288220863,UD. Binar Panuluh,Perdagangan,90,88,4024344,19845307,Lazada,349,Terdaftar,2002,15820963,534000000,349
288220864,UD. Qira Saputranegara,Pendidikan,7,39,5459661,28512456,Bukalapak,630,Terdaftar,2024,23052795,138000000,630
288220865,UD. Tomi Berkarya,Pendidikan,26,75,6309605,28444720,Tokopedia,346,Terdaftar,2005,22135115,303000000,346
288220866,UD. Budi Adyatma,Jasa,60,86,6015547,49767266,Website Sendiri,49,Belum Terdaftar,2001,43751719,438000000,49
288220867,UD. Juli Kelana,Pendidikan,3,95,7358228,2923914,Lazada,771,Terdaftar,2001,-4434314,294000000,771
288220868,UD. Suci Sudarsana,Perdagangan,42,71,2121605,37973948,Tokopedia,717,Terdaftar,2017,35852343,339000000,717
288220869,UD. Odie Berkarya,Jasa,12,46,9534213,31431810,Shopee,395,Terdaftar,2002,21897597,174000000,395
288220870,UD. Haidar Jati Anisa,Perdagangan,61,30,4488657,2765492,Lazada,926,Terdaftar,2011,-1723165,273000000,926
288220871,UD. Ciko Sejahtera,Perdagangan,79,2,7120067,13747968,Tokopedia,374,Belum Terdaftar,2010,6627901,243000000,374
288220872,UD. Taufik Harmoni,Kesehatan,22,93,1779984,28800686,Website Sendiri,75,Belum Terdaftar,2021,27020702,345000000,75
288220873,UD. Gita Prima,Perdagangan,67,34,7938257,15618258,Tokopedia,211,Terdaftar,2012,7680001,303000000,211
288220874,UD. Owen Widjaja,Pendidikan,96,49,2204005,47872817,Bukalapak,852,Belum Terdaftar,2017,45668812,435000000,852
288220875,UD. Nina Jaladara,Pendidikan,91,72,7252873,36459712,Lazada,345,Belum Terdaftar,2009,29206839,489000000,345
288220876,UD. Diyan Adhi Chika,Pendidikan,16,93,5858670,39260004,Bukalapak,268,Belum Terdaftar,2003,33401334,327000000,268
288220877,UD. Rafi Sehat,Kesehatan,26,77,7787405,46248354,Tokopedia,918,Terdaftar,2019,38460949,309000000,918
288220878,UD. Wito Utama,Kesehatan,91,23,7950877,44744270,Website Sendiri,351,Terdaftar,2001,36793393,342000000,351
288220879,UD. Yolanda Sidarta,Jasa,17,72,7411001,37800241,Lazada,756,Belum Terdaftar,2017,30389240,267000000,756
288220880,UD. Wawan Tirta Wulan,Kesehatan,76,21,1939351,46539762,Bukalapak,181,Terdaftar,unknown,44600411,291000000,181
288220881,UD. Vincent Sumringah,Kesehatan,15,35,9263162,41264312,Website Sendiri,43,Terdaftar,2014,32001150,150000000,43
288220882,UD. Kiki Sukadarma,Perdagangan,22,94,2923524,43730880,Website Sendiri,446,Belum Terdaftar,2014,40807356,348000000,446
288220883,UD. Priska Prima,Jasa,80,91,6335469,20948532,Website Sendiri,938,Belum Terdaftar,2015,14613063,513000000,938
288220884,UD. Wito Praja,Jasa,58,33,1068607,40090363,Lazada,611,Terdaftar,2003,39021756,273000000,611
288220885,UD. Yora Langit,Kesehatan,7,36,7471499,2595621,Website Sendiri,165,Terdaftar,2023,-4875878,129000000,165
288220886,UD. Hana Prawira,Perdagangan,46,99,7628595,18508373,Bukalapak,375,Belum Terdaftar,,10879778,435000000,375
288220887,UD. Yora Widjaja,Kesehatan,42,34,5031580,30764555,Website Sendiri,356,Terdaftar,2012,25732975,228000000,356
288220888,UD. Lukman Sakti,Kesehatan,31,0,9749206,1705017,unknown,959,Terdaftar,,-8044189,93000000,959
288220889,UD. Dora Pramana,Pendidikan,32,75,9923204,4259936,Website Sendiri,429,Belum Terdaftar,2007,-5663268,321000000,429
288220890,UD. Prita Jati,Kesehatan,89,52,1566274,32122533,Bukalapak,229,Belum Terdaftar,2009,30556259,423000000,229
288220891,UD. Hanaura Asa,Kesehatan,23,3,4802374,46601966,Website Sendiri,823,Belum Terdaftar,2014,41799592,78000000,823
288220892,UD. Iqra Wening,Kesehatan,13,0,9169362,14717975,Tokopedia,769,Belum Terdaftar,2000,5548613,39000000,769
288220893,UD. Yaniar Maheswara,Kesehatan,14,46,6223118,18832836,Lazada,944,Terdaftar,2018,12609718,180000000,944
288220894,UD. Lea Prana,Jasa,33,38,8417832,44661134,Lazada,728,Belum Terdaftar,2022,36243302,213000000,728
288220895,UD. Yayan Sejahtera,Kesehatan,17,63,4270664,15068398,Shopee,91,Terdaftar,2012,10797734,240000000,91
288220896,UD. Olivia Wijaya,Perdagangan,75,32,6908302,40418293,Website Sendiri,812,Terdaftar,2007,33509991,321000000,812
288220897,UD. Carissa Jayengpati,Perdagangan,14,26,2290361,2563619,Shopee,590,Terdaftar,2004,273258,120000000,590
288220898,UD. Nando Asa,Pendidikan,17,89,2092051,11933766,Bukalapak,976,Belum Terdaftar,2016,9841715,318000000,976
288220899,UD. Hilmi Prajurit,Kesehatan,5,29,9383094,8964039,Tokopedia,219,Belum Terdaftar,2017,-419055,102000000,219
288220900,UD. Zera Jayeng,Kesehatan,27,41,9443997,14815189,Tokopedia,969,Belum Terdaftar,2013,5371192,204000000,969
288220901,UD. Satria Nirwasita,Pendidikan,82,69,1875478,47412935,Tokopedia,785,Terdaftar,2006,45537457,453000000,785
288220902,UD. Oki Jayengprana,Kesehatan,33,83,9405534,6338381,Website Sendiri,643,Belum Terdaftar,2008,-3067153,348000000,643
288220903,UD. Obed Panji,Jasa,19,85,781645,13848195,Lazada,468,Terdaftar,,13066550,312000000,468
288220904,UD. Asep Sangkala,Kesehatan,27,57,4244989,21085115,Lazada,112,Belum Terdaftar,2016,16840126,252000000,112
288220905,UD. Elva Asmaralaya Grego,Jasa,30,69,6274149,45477771,Bukalapak,443,Terdaftar,2003,39203622,297000000,443
288220906,UD. Erlangga Prima,Perdagangan,7,7,3308779,37437497,Bukalapak,412,Terdaftar,2003,34128718,42000000,412
288220907,UD. Cipta Mardika,Pendidikan,81,41,7183300,39128733,Shopee,212,Belum Terdaftar,2022,31945433,366000000,212
288220908,UD. Priska Lempung Rendi,Jasa,46,18,8742129,14698733,Website Sendiri,775,Belum Terdaftar,2014,5956604,192000000,775
288220909,UD. Wenda Kusumah,Perdagangan,4,19,5133515,26852712,Lazada,415,Terdaftar,2007,21719197,69000000,415
288220910,UD. Salsa Wening,Pendidikan,80,65,9024611,34708934,Tokopedia,763,Belum Terdaftar,2014,25684323,435000000,763
288220911,UD. Oki Sunardi,Perdagangan,40,59,1753028,24973698,Lazada,681,Terdaftar,2007,23220670,297000000,681
288220912,UD. Fahmi Widjaja,Jasa,40,38,3455376,47966223,Website Sendiri,87,Terdaftar,2011,44510847,234000000,87
288220913,UD. Utha Reswara,Jasa,21,57,9763461,31414179,Tokopedia,424,Belum Terdaftar,2022,21650718,234000000,424
288220914,UD. Ulil Sangkala,Kesehatan,69,48,6456350,42484507,Shopee,635,Terdaftar,2008,36028157,351000000,635
288220915,UD. Galih Satria,Kesehatan,23,50,9219945,14111709,Tokopedia,603,Terdaftar,2013,4891764,219000000,603
288220916,UD. Sani Gandewa,Pendidikan,63,26,7342686,5409621,Lazada,542,Terdaftar,2008,-1933065,267000000,542
288220917,UD. Najwa Jaya Cinta,Perdagangan,19,6,3869805,31586898,Website Sendiri,285,Belum Terdaftar,2022,27717093,75000000,285
288220918,UD. Chika Taruna,Kesehatan,68,51,4910619,43868602,Bukalapak,815,Belum Terdaftar,2003,38957983,357000000,815
288220919,UD. Fira Sumringah,Jasa,32,,6455270,40756955,Website Sendiri,332,Belum Terdaftar,2022,34301685,294000000,332
288220920,UD. Juni Wacana,Pendidikan,99,29,7226863,12101165,Shopee,532,Belum Terdaftar,2020,4874302,384000000,532
288220921,UD. Uci Saputranegara,Perdagangan,34,25,1085336,17776706,Tokopedia,947,Belum Terdaftar,2002,16691370,177000000,947
288220922,UD. Mega Tunggul,Jasa,22,2,3828510,,Bukalapak,174,Terdaftar,2024,43481496,72000000,174
288220923,UD. Diva Kencana,Jasa,99,42,941028,48640759,Bukalapak,46,Belum Terdaftar,2003,47699731,423000000,46
288220924,UD. Ida Trisudira,Perdagangan,7,35,4320454,33913183,Tokopedia,817,Belum Terdaftar,2021,29592729,126000000,817
288220925,UD. Mika Rejo,Jasa,50,27,7124039,27810581,Website Sendiri,493,Belum Terdaftar,2018,20686542,231000000,493
288220926,UD. Raka Atma,Perdagangan,15,40,8260807,1909197,Tokopedia,726,Belum Terdaftar,2004,-6351610,165000000,726
288220927,UD. Joko Sudarsana,Perdagangan,15,69,2230694,19559918,Website Sendiri,902,Terdaftar,2004,17329224,252000000,902
288220928,UD. Diyan Mandiri Prita,Kesehatan,43,44,4137666,3979275,Bukalapak,221,Terdaftar,2014,-158391,261000000,221
288220929,UD. Galang Wijaya,Perdagangan,65,1,1908415,17402379,Website Sendiri,660,Terdaftar,2023,15493964,198000000,660
288220930,UD. Ida Paseban,Perdagangan,51,26,620761,44647754,Tokopedia,815,Terdaftar,2012,44026993,231000000,815
288220931,UD. Hana Jati,Kesehatan,45,56,1930707,27918213,Lazada,687,Belum Terdaftar,2020,25987506,303000000,687
288220932,UD. Yuli Sari,Perdagangan,24,81,2226838,44516597,Shopee,917,Terdaftar,2015,42289759,315000000,917
288220933,UD. Priska Sumringah,Jasa,79,51,5570650,49547592,Website Sendiri,819,Terdaftar,,43976942,390000000,819
288220934,UD. Zainab Reswara,Pendidikan,66,4,1388077,22909047,Website Sendiri,623,Terdaftar,2003,21520970,210000000,623
288220935,UD. Fitri Elok,Pendidikan,90,51,4626100,13109182,Shopee,506,Terdaftar,2005,8483082,423000000,506
288220936,UD. Erni Pramudita,Perdagangan,50,65,9965342,9895825,Website Sendiri,241,Belum Terdaftar,2002,-69517,345000000,241
288220937,UD. Heri Citra,Jasa,14,31,9110688,46025361,Shopee,355,Terdaftar,2017,36914673,135000000,355
288220938,UD. Wulan Trisudira,Kesehatan,3,62,5155266,34419825,Website Sendiri,270,Belum Terdaftar,2000,29264559,195000000,270
288220939,UD. Ovan Indah,,94,1,941180,40385917,Website Sendiri,735,Belum Terdaftar,2015,39444737,285000000,735
288220940,UD. Pandu Bahari,Pendidikan,96,56,6118329,20020171,Lazada,468,Terdaftar,2021,13901842,456000000,468
288220941,UD. Romi Langit Tari,Jasa,0,56,7603251,49705368,Shopee,243,Terdaftar,2005,42102117,168000000,243
288220942,UD. Ayesha Prawira,Pendidikan,53,85,4551044,4154886,Bukalapak,678,Terdaftar,2016,-396158,414000000,678
288220943,UD. Gema Pagi,Jasa,54,10,5342657,19349052,Bukalapak,229,Belum Terdaftar,2011,14006395,192000000,229
288220944,UD. Qira Baruna,Perdagangan,15,98,1995212,12694699,Tokopedia,269,Belum Terdaftar,2022,10699487,339000000,269
288220945,UD. Vito Lestari,Jasa,8,68,8623359,13271328,Shopee,275,Terdaftar,2020,4647969,228000000,275
288220946,UD. Nazar Nirbayu Habib,Jasa,0,49,1000915,32849660,Website Sendiri,438,Belum Terdaftar,2018,31848745,147000000,438
288220947,UD. Leni Gita,Jasa,87,99,8037167,43370016,Bukalapak,639,Belum Terdaftar,2022,35332849,558000000,639
288220948,UD. Vega Asih,Perdagangan,40,25,4694215,36092559,Tokopedia,916,Belum Terdaftar,2003,31398344,195000000,916
288220949,UD. Hesti Sentosa,Perdagangan,89,96,5170168,48341496,Lazada,653,Belum Terdaftar,2000,43171328,555000000,653
288220950,UD. Halimah Adiwarna,Perdagangan,83,33,7300799,35476688,Tokopedia,538,Belum Terdaftar,2009,28175889,348000000,538
288220951,UD. Rahmat Wirajaya,Jasa,43,57,6846249,4315021,Website Sendiri,177,Belum Terdaftar,2020,-2531228,300000000,unknown
288220952,UD. Ghani Mardika Hanafi,Jasa,94,1,5976177,7093828,Tokopedia,63,Terdaftar,2014,1117651,285000000,63
288220953,UD. Zulkarnaen Pramudita,Perdagangan,47,97,2815625,2305005,Bukalapak,887,Terdaftar,2002,-510620,432000000,887
288220954,UD. Teguh Sarwono,Perdagangan,36,74,9607765,33073287,Website Sendiri,925,Belum Terdaftar,2008,23465522,330000000,925
288220955,UD. Silvi Baru,Jasa,13,2,3347004,1438529,Lazada,86,Terdaftar,2003,-1908475,45000000,86
288220956,UD. Fanny Satya Salsa,Jasa,27,14,6432307,35855135,Bukalapak,349,Belum Terdaftar,2020,29422828,123000000,349
288220957,UD. Santi Nirmala Eni,Pendidikan,16,15,2090442,45337341,Lazada,578,Terdaftar,2016,43246899,93000000,578
288220958,UD. Yuli Surapati,Pendidikan,32,69,9010116,1134788,Website Sendiri,512,Terdaftar,2017,-7875328,303000000,512
288220959,UD. Wesly Dharma,Perdagangan,91,76,4112136,26682148,Lazada,738,Terdaftar,2022,22570012,501000000,738
288220960,UD. Shinta Sumirat,Kesehatan,43,68,596324,47951935,Tokopedia,355,Terdaftar,2020,47355611,333000000,355
288220961,UD. Jasmin Swargaloka,Perdagangan,64,58,8228489,4855249,Tokopedia,449,Belum Terdaftar,2003,-3373240,366000000,449
288220962,UD. Wenny Setia,Kesehatan,68,0,9988273,34676415,Tokopedia,851,Terdaftar,2023,24688142,204000000,851
288220963,UD. Dea Berkarya,Kesehatan,44,77,3084592,22005263,Lazada,939,Belum Terdaftar,2001,18920671,363000000,939
288220964,UD. Bayu Asmaralaya,Jasa,36,96,8648604,17226158,Website Sendiri,23,Terdaftar,2017,8577554,396000000,23
288220965,UD. Alya Sumringah,Perdagangan,6,45,7410644,30920725,Tokopedia,365,Terdaftar,2016,23510081,153000000,365
288220966,UD. Tono Ayodya,Pendidikan,91,94,8660850,18470793,Website Sendiri,256,Belum Terdaftar,2006,9809943,555000000,256
288220967,UD. Ida Trisula,Kesehatan,74,65,3516208,36222639,Bukalapak,380,Terdaftar,2014,32706431,417000000,380
288220968,UD. Eddy Cahyaningrat,Jasa,67,82,3224109,8233726,Bukalapak,924,Belum Terdaftar,2015,5009617,447000000,924
288220969,UD. Lidya Wiraatmaja,Jasa,75,1,9969000,7610167,Website Sendiri,863,Belum Terdaftar,2022,-2358833,228000000,863
288220970,UD. Amir Bangun Carissa,Pendidikan,89,12,3197687,42434289,Bukalapak,904,Terdaftar,2024,39236602,303000000,904
288220971,UD. Alya Kencana,Kesehatan,89,89,3959017,2170511,Shopee,64,Terdaftar,2009,,534000000,64
288220972,UD. Baim Jatiwangi Xenia,Perdagangan,23,94,9514170,29683118,Shopee,264,Belum Terdaftar,2019,20168948,351000000,264
288220973,UD. Vidi Kencana,Kesehatan,99,91,2146086,15671483,Shopee,640,Belum Terdaftar,2007,13525397,570000000,640
288220974,UD. Ciko Cahyaningrat,Pendidikan,77,14,4508401,1165184,Website Sendiri,44,Terdaftar,2010,-3343217,273000000,
288220975,UD. Uci Surya Qira,Kesehatan,31,71,5722470,7933426,Bukalapak,557,Terdaftar,2017,2210956,306000000,557
288220976,UD. Aqila Segar,Perdagangan,61,64,1936719,49827961,Lazada,528,Terdaftar,2006,47891242,375000000,528
288220977,UD. Taufik Wijapranata,Perdagangan,28,45,2452023,26897553,Website Sendiri,172,Belum Terdaftar,2005,24445530,219000000,172
288220978,UD. Qory Saprahan,Perdagangan,40,91,6827623,14153251,Bukalapak,652,Belum Terdaftar,2024,7325628,393000000,652
288220979,UD. Citra Brata,Pendidikan,57,95,6281555,5129178,Bukalapak,306,Terdaftar,2017,-1152377,456000000,306
288220980,UD. Mika Jayengprana,Jasa,71,50,5368539,,Website Sendiri,946,Belum Terdaftar,2021,13567815,363000000,946
288220981,UD. Fatiah Tejakencana Yusuf,Jasa,80,93,6250305,29694251,Lazada,329,Belum Terdaftar,2005,23443946,519000000,329
288220982,UD. Nindy Panji,Jasa,26,32,9015269,15857986,Tokopedia,290,Terdaftar,2009,6842717,174000000,290
288220983,UD. Evan Atma,Kesehatan,44,36,1131259,33339274,Shopee,589,Terdaftar,2007,32208015,240000000,589
288220984,UD. Yuli Tirta,Jasa,92,82,7014463,44389581,Lazada,673,Terdaftar,2006,37375118,522000000,673
288220985,UD. Nindy Hilir,Kesehatan,74,71,752351,39497369,Website Sendiri,444,Belum Terdaftar,2019,38745018,435000000,444
288220986,UD. Oki Segar,Perdagangan,34,18,9666037,14989568,Tokopedia,670,Terdaftar,2021,5323531,156000000,670
288220987,UD. Chintya Abadi,Perdagangan,44,33,6725838,44073586,Tokopedia,803,Belum Terdaftar,2011,37347748,231000000,803
288220988,UD. Bayu Raharja Zera,Kesehatan,82,54,9901041,4246028,Shopee,253,Belum Terdaftar,2005,-5655013,408000000,253
288220989,UD. Pandu Wijaya Hilmi,Perdagangan,94,28,2563187,38991037,Shopee,105,Terdaftar,2015,36427850,366000000,105
288220990,UD. Lutfi Raharja,Kesehatan,54,58,5840365,27909310,Bukalapak,289,Terdaftar,2019,22068945,336000000,289
288220991,UD. Habib Sejahtera,Kesehatan,86,2,1359071,44413579,Bukalapak,381,Terdaftar,2024,43054508,264000000,381
288220992,UD. Monica Jagad,Jasa,48,43,3601260,13189013,Bukalapak,903,Terdaftar,2000,9587753,273000000,
288220993,UD. Kevin Wijaksana,Perdagangan,87,88,8502329,8282703,Shopee,773,Terdaftar,2007,-219626,525000000,773
288220994,UD. Syifa Utamaindah,Kesehatan,84,44,2176744,13182091,Shopee,770,Belum Terdaftar,2019,11005347,384000000,770
288220995,UD. Putri Madani,Pendidikan,6,57,9573507,10410877,Lazada,143,Terdaftar,2017,837370,189000000,143
288220996,UD. Okta Hilir Delia,Jasa,50,39,1603837,29332760,Bukalapak,458,Belum Terdaftar,2014,27728923,267000000,458
288220997,UD. Ari Jayawarsa,Pendidikan,10,8,8099607,2592566,Tokopedia,457,Belum Terdaftar,2015,-5507041,54000000,457
288220998,UD. Kiki Sundawa,Pendidikan,41,71,9205266,49097073,Lazada,890,Terdaftar,2008,39891807,336000000,890
288220999,UD. Ony Jagadmaya,Jasa,41,42,2325438,4932588,Website Sendiri,648,Terdaftar,2003,2607150,249000000,648
288221000,UD. Jasmine Resaputra,Jasa,8,70,,16280840,Bukalapak,347,Belum Terdaftar,2012,10574309,234000000,347
288221001,UD. Fitri Adyatma,Perdagangan,35,12,6220640,38620273,Tokopedia,679,Terdaftar,2004,32399633,141000000,679
288221002,UD. Fahmi Gunawan,Kesehatan,98,96,1220652,48998251,Lazada,558,Terdaftar,2014,47777599,582000000,558
288221003,UD. Gema Trisula,Kesehatan,41,31,7064110,40543466,Tokopedia,102,Terdaftar,2024,33479356,216000000,102
288221004,UD. Jordi Tunggal,Perdagangan,51,20,9920072,10021510,Bukalapak,912,Terdaftar,2020,101438,213000000,912
288221005,UD. Farid Jaladara,Perdagangan,45,,7417347,23069135,Tokopedia,184,Terdaftar,2016,15651788,387000000,184
288221006,UD. Ojan Mahkota,Kesehatan,24,50,3084239,36305468,Bukalapak,986,Terdaftar,2005,33221229,222000000,
288221007,UD. Arman Sukma,Kesehatan,82,95,7196044,46219163,Tokopedia,746,Terdaftar,2002,39023119,531000000,746
288221008,UD. Jihan Wisesa,Kesehatan,85,,7765474,42521817,Website Sendiri,152,Terdaftar,2013,34756343,300000000,152
288221009,UD. Vega Senopati,Jasa,4,47,2604908,18010937,Lazada,171,Terdaftar,2004,15406029,153000000,171
288221010,UD. Joko Swargaloka,Kesehatan,79,47,7184442,23853845,Bukalapak,964,Belum Terdaftar,2014,16669403,378000000,
288221011,UD. Balqis Wijaksana,Pendidikan,47,56,6143251,13816722,Lazada,990,Belum Terdaftar,2011,7673471,309000000,990
288221012,UD. Reza Bratadikara,Jasa,2,68,7683748,19773607,Bukalapak,869,Terdaftar,2014,12089859,210000000,869
288221013,UD. Lidya Bangun Yusuf,Pendidikan,95,99,7831346,20692647,Tokopedia,775,Terdaftar,2005,12861301,582000000,775
288221014,UD. Fikri Berkarya,Perdagangan,81,22,3431391,28679291,Website Sendiri,28,Terdaftar,2020,25247900,309000000,28
